country,designation,points,price,province,variety,winery,fill,
US,Le Roi,93,44,California,Pinot Noir,De Loach,#91C5AA,
US,Dierberg Vineyard,93,44,California,Pinot Noir,Dierberg,#91C5AA,
US,Dona Margarita Vineyard Mas Cavalls,93,44,California,Pinot Noir,Marimar Estate,#91C5AA,
US,Dona Margarita Vineyard Mas Cavalls Unfiltered,93,44,California,Pinot Noir,Marimar Estate,#91C5AA,
US,Presqu'ile Vineyard,93,44,California,Pinot Noir,Piro,#91C5AA,
US,Rosella's Vineyard,93,44,California,Pinot Noir,Roar,#91C5AA,
US,Hein Vineyard,93,44,California,Pinot Noir,Rockroom Winemaking Cooperative,#91C5AA,
US,Radian Vineyard,93,44,California,Pinot Noir,Samuel Louis Smith,#91C5AA,
US,Miller Hill Vineyard,93,44,California,Pinot Noir,Silver Mountain,#91C5AA,
US,Nunes Vineyard Ten Block,93,44,California,Pinot Noir,St. Rose,#91C5AA,
US,Anderson Valley,93,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Anderson Valley,93,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Queste,93,44,California,Pinot Noir,TR Elliott,#91C5AA,
US,Oppenlander Vineyard,93,44,California,Pinot Noir,Waits-Mast,#91C5AA,
US,Annadel Gap Vineyard Estate,93,44,California,Pinot Noir,Westwood,#91C5AA,
US,Arena Block,93,44,California,Pinot Noir,Wrights Station,#91C5AA,
US,Clos de Betz Red Wine,93,44,Washington,Red Blend,Betz Family,#91C5AA,
US,Trespasser,93,44,California,Rhone,Aaron,#91C5AA,
US,Revelation,93,44,California,Rhone,Epiphany,#91C5AA,
US,Sangiacomo Road Vineyard Blanc de Blancs,93,44,California,Sparkling Blend,Foundry,#91C5AA,
US,Sangiacomo Road Vineyard Blanc de Blancs,93,44,California,Sparkling Blend,Foundry,#91C5AA,
US,Mesa Reserve Estate Grown and Bottled,93,44,California,Syrah,Zaca Mesa,#91C5AA,
US,Ensemble,92,44,California,Bordeaux,_cluse,#91C5AA,
US,Estate Reserve La Boheme,92,44,California,Bordeaux,Naggiar,#91C5AA,
US,Affinity,92,44,California,Bordeaux,Robert Craig,#91C5AA,
US,Affinity,92,44,California,Bordeaux,Robert Craig,#91C5AA,
US,Clark-Claudon Vineyard,92,44,California,Cabernet,Midsummer Cellars,#91C5AA,
US,Sagemoor Vineyard,92,44,Washington,Cabernet,Walla Walla Vintners,#91C5AA,
US,Artist Series #14,92,44,Washington,Cabernet,Woodward Canyon,#91C5AA,
US,Artist Series #14,92,44,Washington,Cabernet,Woodward Canyon,#91C5AA,
US,Clark-Claudon Vineyard,92,44,California,Cabernet,midsummer Cellars,#91C5AA,
US,Artist Series #14,92,44,Washington,Cabernet,Woodward Canyon,#91C5AA,
US,Double L Vineyard,92,44,California,Chardonnay,morgan,#91C5AA,
US,Estate Vineyard,92,44,California,Chardonnay,Failla,#91C5AA,
US,Fort Ross Vineyard,92,44,California,Chardonnay,Fort Ross,#91C5AA,
US,Ovation,92,44,California,Chardonnay,Joseph Phelps,#91C5AA,
US,Rosella's Vineyard,92,44,California,Chardonnay,Testarossa,#91C5AA,
US,Private Reserve,92,44,California,Chardonnay,Beringer,#91C5AA,
US,Estate Vineyard,92,44,California,Chardonnay,Failla,#91C5AA,
US,Fort Ross Vineyard,92,44,California,Chardonnay,Fort Ross,#91C5AA,
US,Fort Ross Vineyard,92,44,California,Chardonnay,Fort Ross,#91C5AA,
US,Ryo-fu,92,44,California,Chardonnay,Freeman,#91C5AA,
US,Rosella's Vineyard,92,44,California,Chardonnay,Loring Wine Company,#91C5AA,
US,Rincon,92,44,California,Chardonnay,Talley,#91C5AA,
US,Rincon Vineyard,92,44,California,Chardonnay,Talley,#91C5AA,
US,Rincon Vineyard,92,44,California,Chardonnay,Talley,#91C5AA,
US,Rosella's Vineyard,92,44,California,Chardonnay,Testarossa,#91C5AA,
US,Rosella's Vineyard,92,44,California,Chardonnay,Testarossa,#91C5AA,
US,Basoleil,92,44,Washington,Grenache,Betz Family,#91C5AA,
US,Solstice,92,44,California,Malbec,Midnight,#91C5AA,
US,Cargasacchi-Jalama Vineyard,92,44,California,Pinot Noir,P2,#91C5AA,
US,La Cruz Vineyard,92,44,California,Pinot Noir,Keller,#91C5AA,
US,La Cruz Vineyard,92,44,California,Pinot Noir,Keller Estate,#91C5AA,
US,Londer Vineyard,92,44,California,Pinot Noir,Couloir,#91C5AA,
US,maboroshi Vineyard,92,44,California,Pinot Noir,De Loach,#91C5AA,
US,Nugent Vineyard,92,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Silver Pines Vineyard,92,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Corral Creek Vineyard,92,44,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Silver Pines Vineyard,92,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Silver Pines Vineyard,92,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Escolle VIneyard,92,44,California,Pinot Noir,Baker & Brain,#91C5AA,
US,18 Barrel Estate Grown,92,44,California,Pinot Noir,Balletto,#91C5AA,
US,Las Alturas Vineyard,92,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Coastview Vineyard,92,44,California,Pinot Noir,Big Basin,#91C5AA,
US,Coastview Vineyard,92,44,California,Pinot Noir,Big Basin,#91C5AA,
US,Estate,92,44,California,Pinot Noir,Black Ridge,#91C5AA,
US,Estate Grown,92,44,California,Pinot Noir,Black Ridge,#91C5AA,
US,Corral Creek Vineyard,92,44,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Londer Vineyard,92,44,California,Pinot Noir,Couloir,#91C5AA,
US,Maboroshi Vineyard,92,44,California,Pinot Noir,De Loach,#91C5AA,
US,Hitching Post Highliner,92,44,California,Pinot Noir,Hartley-Ostini,#91C5AA,
US,La Cruz Vineyard,92,44,California,Pinot Noir,Keller,#91C5AA,
US,La Cruz Vineyard,92,44,California,Pinot Noir,Keller Estate,#91C5AA,
US,Buona Terra Vineyard,92,44,California,Pinot Noir,Montemar Wines,#91C5AA,
US,Cargasacchi-Jalama Vineyard,92,44,California,Pinot Noir,P2,#91C5AA,
US,One Palm,92,44,California,Pinot Noir,Riverbench,#91C5AA,
US,One Palm,92,44,California,Pinot Noir,Riverbench,#91C5AA,
US,Nugent Vineyard,92,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Piedmont Estate,92,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,La Boheme,92,44,California,Rhone,Naggiar,#91C5AA,
US,Cork Jumper Brut Rose,92,44,California,Sparkling Blend,Riverbench,#91C5AA,
US,mesa Reserve,92,44,California,Syrah,Zaca mesa,#91C5AA,
US,Jolie Bouche,92,44,Washington,Syrah,Efeste,#91C5AA,
US,Jolie Bouche Boushey Vineyard,92,44,Washington,Syrah,Efeste,#91C5AA,
US,Las Madres Vineyard,92,44,California,Syrah,Eric Kent,#91C5AA,
US,Toasted Rope,92,44,California,Syrah,Foxen,#91C5AA,
US,Toasted Rope,92,44,California,Syrah,Foxen,#91C5AA,
US,Toasted Rope,92,44,California,Syrah,Foxen,#91C5AA,
US,Mesa Reserve,92,44,California,Syrah,Zaca Mesa,#91C5AA,
US,Esola Vineyard,92,44,California,Zinfandel,Bella Piazza,#91C5AA,
US,Old Vine,92,44,California,Zinfandel,Ledson,#91C5AA,
US,Heins Block Estate Grown,92,44,California,Zinfandel,Beltane Ranch,#91C5AA,
US,Heins Block Estate Grown,92,44,California,Zinfandel,Beltane Ranch,#91C5AA,
US,Nonno's Reserve Old Vine,92,44,California,Zinfandel,Sbragia,#91C5AA,
US,Nana Red Willow Vineyard,91,44,Washington,Bordeaux,Efeste,#91C5AA,
US,Harmonie des Cepages,91,44,California,Bordeaux,RN Estate,#91C5AA,
US,Estate Riverbend Vineyard,91,44,Washington,Cabernet,Fielding Hills,#91C5AA,
US,The Bully,91,44,Washington,Cabernet,Gorman,#91C5AA,
US,Seven Hills Vineyard,91,44,Washington,Cabernet,Laelaps,#91C5AA,
US,Big Shot Vineyard,91,44,California,Cabernet,Saracina,#91C5AA,
US,Vittorio's Vineyard,91,44,California,Cabernet,V. Sattui,#91C5AA,
US,Sagemoor Vineyard,91,44,Washington,Cabernet,Walla Walla Vintners,#91C5AA,
US,Artist Series #13,91,44,Washington,Cabernet,Woodward Canyon,#91C5AA,
US,Bates Ranch Vineyard,91,44,California,Cabernet,Wrights Station,#91C5AA,
US,Artist Series,91,44,Washington,Cabernet,Woodward Canyon,#91C5AA,
US,Artist Series,91,44,Washington,Cabernet,Woodward Canyon,#91C5AA,
US,The Bully,91,44,Washington,Cabernet,Gorman,#91C5AA,
US,Coastview Vineyard,91,44,California,Chardonnay,Big Basin,#91C5AA,
US,Estate Vineyard,91,44,California,Chardonnay,Failla,#91C5AA,
US,Sangiacomo Vineyard,91,44,California,Chardonnay,macRostie,#91C5AA,
US,Hyde Vineyard,91,44,California,Chardonnay,Domaine Carneros,#91C5AA,
US,Estate Vineyard,91,44,California,Chardonnay,Failla,#91C5AA,
US,Sangiacomo Vineyard,91,44,California,Chardonnay,MacRostie,#91C5AA,
US,Rincon Vineyard,91,44,California,Chardonnay,Talley,#91C5AA,
US,Rincon Vineyard,91,44,California,Chardonnay,Talley,#91C5AA,
US,Estate Grown,91,44,California,Grenache,Belden Barns,#91C5AA,
US,Estate Grown,91,44,California,Grenache,Belden Barns,#91C5AA,
US,Burgonet,91,44,California,Pinot Noir,TR Elliott,#91C5AA,
US,Estate Grown,91,44,California,Pinot Noir,Dierberg,#91C5AA,
US,Ferguson Block,91,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Ferguson Cuttings,91,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Floodgate Vineyard,91,44,California,Pinot Noir,Joseph Jewell,#91C5AA,
US,Hallberg Vineyard,91,44,California,Pinot Noir,Joseph Jewell,#91C5AA,
US,Las Alturas Vineyard,91,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Laura,91,44,California,Pinot Noir,Stemmler,#91C5AA,
US,michaud Vineyard,91,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Sapphire Hill Vineyard,91,44,California,Pinot Noir,Siduri,#91C5AA,
US,Tondre's Grapefield,91,44,California,Pinot Noir,Silver mountain,#91C5AA,
US,Corral Creek,91,44,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Perli Vineyard,91,44,California,Pinot Noir,Arista,#91C5AA,
US,Foray,91,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Foray,91,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Silver Pines Vineyard,91,44,California,Pinot Noir,Bailiwick,#91C5AA,
US,Coastview Vineyard,91,44,California,Pinot Noir,Big Basin,#91C5AA,
US,Lester Family Vineyard,91,44,California,Pinot Noir,Big Basin,#91C5AA,
US,Chileno Valley Vineyard,91,44,California,Pinot Noir,Couloir,#91C5AA,
US,Drum Canyon Vineyard Estate Grown,91,44,California,Pinot Noir,Dierberg,#91C5AA,
US,Estate Grown,91,44,California,Pinot Noir,Dierberg,#91C5AA,
US,Dutton Ranch,91,44,California,Pinot Noir,Dutton-Goldfield,#91C5AA,
US,Dutton Ranch,91,44,California,Pinot Noir,Dutton-Goldfield,#91C5AA,
US,Floodgate Vineyard,91,44,California,Pinot Noir,Joseph Jewell,#91C5AA,
US,Hallberg Vineyard,91,44,California,Pinot Noir,Joseph Jewell,#91C5AA,
US,Hallberg Vineyard,91,44,California,Pinot Noir,Joseph Jewell,#91C5AA,
US,Sapphire Hill Vineyard,91,44,California,Pinot Noir,Siduri,#91C5AA,
US,Tondre's Grapefield,91,44,California,Pinot Noir,Silver Mountain,#91C5AA,
US,Tondre's Grapefield,91,44,California,Pinot Noir,Silver Mountain,#91C5AA,
US,Ferguson Block,91,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Ferguson Cuttings,91,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Laura,91,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Burgonet,91,44,California,Pinot Noir,TR Elliott,#91C5AA,
US,Jillian's Blend,91,44,California,Red Blend,Laird,#91C5AA,
US,Red C,91,44,California,Red Blend,Covenant,#91C5AA,
US,Ghost Winery,91,44,California,Red Blend,Flora Springs,#91C5AA,
US,Ghost Winery,91,44,California,Red Blend,Flora Springs,#91C5AA,
US,Jillian's Blend,91,44,California,Red Blend,Laird,#91C5AA,
US,West Side Master,91,44,California,Red Blend,Stanger,#91C5AA,
US,White Hawk Vineyard,91,44,California,Sangiovese,Ojai,#91C5AA,
US,Wedding Cuvae,91,44,California,Sparkling Blend,Iron Horse,#91C5AA,
US,Wedding Cuvee,91,44,California,Sparkling Blend,Iron Horse,#91C5AA,
US,Brut Rose,91,44,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Methode Traditionelle Brut Rose,91,44,California,Sparkling Blend,Schramsberg,#91C5AA,
US,Estate Reserve,91,44,California,Syrah,Rideau,#91C5AA,
US,La Serenne,91,44,Washington,Syrah,Betz Family,#91C5AA,
US,Papa's Block,91,44,California,Syrah,Carlisle,#91C5AA,
US,The Chairman Series Lineage Estate Grown,90,44,California,Bordeaux,Firestone,#91C5AA,
US,Paso melange,90,44,California,Bordeaux,Roxo Port Cellars,#91C5AA,
US,Special Reserve,90,44,California,Cabernet,Herzog,#91C5AA,
US,Special Reserve,90,44,California,Cabernet,Herzog,#91C5AA,
US,Canon Creek Vineyard,90,44,California,Cabernet,Midsummer Cellars,#91C5AA,
US,Micro-Lot Reserve,90,44,California,Cabernet,Nottingham Cellars,#91C5AA,
US,marinus,90,44,California,Cabernet,Bernardus,#91C5AA,
US,Camon Creek Vineyard,90,44,California,Cabernet,midsummer Cellars,#91C5AA,
US,Crane Ranch Vineyard Hillside Block,90,44,California,Cabernet,Crane Brothers,#91C5AA,
US,micro-Lot Reserve,90,44,California,Cabernet,Nottingham Cellars,#91C5AA,
US,Special Reserve,90,44,California,Cabernet,Herzog,#91C5AA,
US,Bacigalupi Vineyard,90,44,California,Chardonnay,E16,#91C5AA,
US,Rae's,90,44,California,Chardonnay,Cambria,#91C5AA,
US,Kite Tail,90,44,California,Chardonnay,Cuvaison,#91C5AA,
US,Bacigalupi Vineyard,90,44,California,Chardonnay,E16,#91C5AA,
US,Bacigalupi Vineyard,90,44,California,Chardonnay,E16,#91C5AA,
US,UV Lancel Creek,90,44,California,Chardonnay,Friedeman,#91C5AA,
US,Blanc de Blancs Reserve,90,44,California,Chardonnay,Mumm Napa,#91C5AA,
US,Blanc de Blancs,90,44,New York,Chardonnay,Sparkling Pointe,#91C5AA,
US,Rincon Vineyard,90,44,California,Chardonnay,Talley,#91C5AA,
US,Summit View Vineyard,90,44,Washington,Malbec,Kontos,#91C5AA,
US,Bradford Estate,90,44,California,Meritage,Sawyer,#91C5AA,
US,Reserve,90,44,California,Merlot,Ca' Momi,#91C5AA,
US,Bacigalupi Vineyards,90,44,California,Petit,Bacigalupi,#91C5AA,
US,Bacigalupi Vineyards,90,44,California,Petit,Bacigalupi,#91C5AA,
US,Ferguson Block,90,44,California,Pinot Noir,Robert Stemmler,#91C5AA,
US,La Cruz Vineyard,90,44,California,Pinot Noir,Keller,#91C5AA,
US,Las Alturas Vineyard,90,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Rancho Santa Rosa Vineyard,90,44,California,Pinot Noir,Flying Goat Cellars,#91C5AA,
US,Red Label,90,44,California,Pinot Noir,Pacific Ridge,#91C5AA,
US,Taylor Lane Vineyard,90,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Whole Cluster,90,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Winside Vineyard,90,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Wolff Vineyard,90,44,California,Pinot Noir,Summerland,#91C5AA,
US,Block 10,90,44,Oregon,Pinot Noir,Winter's Hill,#91C5AA,
US,Tusculum Estate,90,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Karmen Isabella Dutton Ranch,90,44,California,Pinot Noir,Dutton Estate,#91C5AA,
US,Dutton Ranch,90,44,California,Pinot Noir,Dutton-Goldfield,#91C5AA,
US,Dutton Ranch,90,44,California,Pinot Noir,Dutton-Goldfield,#91C5AA,
US,Don Miguel Vineyard La Masia Unfiltered,90,44,California,Pinot Noir,Marimar Estate,#91C5AA,
US,Dona Margarita Vineyard Mas Cavalls Unfiltered Estate Grown & Bottled,90,44,California,Pinot Noir,Marimar Estate,#91C5AA,
US,Red Label,90,44,California,Pinot Noir,Pacific Ridge,#91C5AA,
US,Whole Cluster,90,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Winside Vineyard,90,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Winside Vineyard,90,44,California,Pinot Noir,Stemmler,#91C5AA,
US,Gunsalus Vineyard,90,44,California,Pinot Noir,Talisman,#91C5AA,
US,Charles Vineyard,90,44,California,Pinot Noir,The Withers Winery,#91C5AA,
US,Charles Vineyard,90,44,California,Pinot Noir,The Withers Winery,#91C5AA,
US,Peters Vineyard,90,44,California,Pinot Noir,The Withers Winery,#91C5AA,
US,Tusculum Estate,90,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Suacci Vineyard,90,44,California,Pinot Noir,Von Holt,#91C5AA,
US,Annadel Gap Vineyard Estate,90,44,California,Pinot Noir,Westwood,#91C5AA,
US,Block 10,90,44,Oregon,Pinot Noir,Winter's Hill,#91C5AA,
US,Cuvae Jeanne marie,90,44,California,Rhmne,Foxen,#91C5AA,
US,matier,90,44,Washington,Rhmne,Doyenne,#91C5AA,
US,Metier,90,44,Washington,Rhone,Doyenne,#91C5AA,
US,Metier,90,44,Washington,Rhone,Doyenne,#91C5AA,
US,Revelation Rodney's Vineyard,90,44,California,Rhone,Epiphany,#91C5AA,
US,Revelation Rodney's Vineyard,90,44,California,Rhone,Epiphany,#91C5AA,
US,Revelation Rodney's Vineyard,90,44,California,Rhone,Epiphany,#91C5AA,
US,Russian Cuvee,90,44,California,Sparkling Blend,Iron Horse,#91C5AA,
US,Alisos Vineyard,90,44,California,Syrah,P2,#91C5AA,
US,Vista del monte Vineyard,90,44,California,Syrah,Leonesse Cellars,#91C5AA,
US,White Hawk,90,44,California,Syrah,Damian Rae,#91C5AA,
US,White Hawk Vineyard,90,44,California,Syrah,Damian Rae,#91C5AA,
US,Toasted Rope,90,44,California,Syrah,Foxen,#91C5AA,
US,Vista del Monte Vineyard,90,44,California,Syrah,Leonesse Cellars,#91C5AA,
US,OFS,90,44,California,Zinfandel,De Loach,#91C5AA,
US,Bacigalupi Vineyard,90,44,California,Zinfandel,Gracianna,#91C5AA,
US,Lineage The Chairman Series,89,44,California,Bordeaux,Firestone,#91C5AA,
US,Cold Creek,89,44,California,Chardonnay,Laird,#91C5AA,
US,Rosella's Vineyard,89,44,California,Chardonnay,Testarossa,#91C5AA,
US,mcDuffee Vineyard Reserve,89,44,Oregon,Chardonnay,Cathedral Ridge,#91C5AA,
US,Rosella's Vineyard,89,44,California,Chardonnay,Testarossa,#91C5AA,
US,Cuvee Jeanne Marie,89,44,California,Grenache,Foxen,#91C5AA,
US,Creston Valley Vineyard,89,44,California,Petit,Vina Robles,#91C5AA,
US,Amber Ridge Vineyard,89,44,California,Pinot Noir,Rockroom Winemaking Cooperative,#91C5AA,
US,Chileno Valley Vineyard,89,44,California,Pinot Noir,Couloir,#91C5AA,
US,Clark & Telephone Vineyard,89,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Emily's Cuvae,89,44,California,Pinot Noir,mueller,#91C5AA,
US,Estate Grown,89,44,California,Pinot Noir,Stubbs Vineyard,#91C5AA,
US,Ferguson Block,89,44,California,Pinot Noir,Robert Stemmler,#91C5AA,
US,La Encantada Vineyard,89,44,California,Pinot Noir,Rockroom Winemaking Cooperative,#91C5AA,
US,Lester Family Vineyard,89,44,California,Pinot Noir,Cinnabar,#91C5AA,
US,Oppenlander Vineyard,89,44,California,Pinot Noir,Waits-mast,#91C5AA,
US,Ryo-fu,89,44,California,Pinot Noir,Freeman,#91C5AA,
US,Jerome Reserve,89,44,Oregon,Pinot Noir,Lemelson,#91C5AA,
US,momtazi Vineyard,89,44,Oregon,Pinot Noir,Kelley Fox,#91C5AA,
US,Piedmont,89,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Piedmont Estate,89,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Ridgecrest Vineyard,89,44,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Perli Vineyard,89,44,California,Pinot Noir,Cartograph,#91C5AA,
US,Ridgecrest Vineyard,89,44,Oregon,Pinot Noir,Chehalem,#91C5AA,
US,Lester Family Vineyard,89,44,California,Pinot Noir,Cinnabar,#91C5AA,
US,Chileno Valley Vineyard,89,44,California,Pinot Noir,Couloir,#91C5AA,
US,Dierberg Vineyard,89,44,California,Pinot Noir,Dierberg,#91C5AA,
US,Estate,89,44,California,Pinot Noir,Dierberg,#91C5AA,
US,Ryo-fu,89,44,California,Pinot Noir,Freeman,#91C5AA,
US,Momtazi Vineyard,89,44,Oregon,Pinot Noir,Kelley Fox,#91C5AA,
US,La Masia Don Miguel Vineyard,89,44,California,Pinot Noir,Marimar Estate,#91C5AA,
US,Ferguson Block,89,44,California,Pinot Noir,Robert Stemmler,#91C5AA,
US,Amber Ridge Vineyard,89,44,California,Pinot Noir,Rockroom Winemaking Cooperative,#91C5AA,
US,Piedmont,89,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Piedmont Estate,89,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Piedmont Estate,89,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Block 4,89,44,Oregon,Pinot Noir,Winter's Hill,#91C5AA,
US,Il Nonno Estate Reserve,89,44,California,Red Blend,Naggiar,#91C5AA,
US,Estate Reserve La Bete Noire,89,44,California,Rhone,Naggiar,#91C5AA,
US,Phoenix Ranch,89,44,California,Syrah,Failla,#91C5AA,
US,Rock Creek Vineyard,89,44,California,Syrah,Leonesse Cellars,#91C5AA,
US,Vista Del monte Vineyard,89,44,California,Syrah,Leonesse Cellars,#91C5AA,
US,Vista Del Monte Vineyard,89,44,California,Syrah,Leonesse Cellars,#91C5AA,
US,Vista Del Monte Vineyard,89,44,California,Syrah,Leonesse Cellars,#91C5AA,
US,Estate Grown,89,44,California,Zinfandel,Beltane Ranch,#91C5AA,
US,Nana,88,44,Washington,Bordeaux,Efeste,#91C5AA,
US,Nana,88,44,Washington,Bordeaux,Efeste,#91C5AA,
US,Khayyam,88,44,California,Cabernet,Fazeli Cellars,#91C5AA,
US,Estate Grown and Bottled,88,44,Washington,Cabernet,Hedges,#91C5AA,
US,Nebula,88,44,California,Cabernet,Midnight,#91C5AA,
US,Reserve,88,44,California,Cabernet,Summers,#91C5AA,
US,Villa Andriana Vineyard,88,44,California,Cabernet,Summers,#91C5AA,
US,Khayyam,88,44,California,Cabernet,Fazeli Cellars,#91C5AA,
US,Nebula,88,44,California,Cabernet,midnight,#91C5AA,
US,Tomasson Vineyard,88,44,California,Cabernet,midsummer Cellars,#91C5AA,
US,Ryo-Fu,88,44,California,Chardonnay,Freeman,#91C5AA,
US,Ryo-Fu,88,44,California,Chardonnay,Freeman,#91C5AA,
US,Campbell-McKinney Vineyards,88,44,California,Grenache,Kobler,#91C5AA,
US,Marvell Elephant Mountain Vineyard,88,44,Washington,G-S-M,Maryhill,#91C5AA,
US,Synnove,88,44,California,Petit,Midnight,#91C5AA,
US,Bohemian Vineyard,88,44,California,Pinot Noir,Rockroom Winemaking Cooperative,#91C5AA,
US,Clark & Telephone Vineyard,88,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Fiddlestix Vineyard,88,44,California,Pinot Noir,Pali,#91C5AA,
US,Ghost Ranch,88,44,California,Pinot Noir,Laird,#91C5AA,
US,OFS,88,44,California,Pinot Noir,De Loach,#91C5AA,
US,Rio Vista Vineyard Dijon Clone,88,44,California,Pinot Noir,Flying Goat Cellars,#91C5AA,
US,Clark & Telephone Vineyard,88,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Clark & Telephone Vineyard,88,44,California,Pinot Noir,Belle Glos,#91C5AA,
US,Reserve,88,44,California,Pinot Noir,Elkhorn Peak,#91C5AA,
US,Gopher Hill Block Peters Vineyard,88,44,California,Pinot Noir,Kokomo,#91C5AA,
US,Fiddlestix Vineyard,88,44,California,Pinot Noir,Pali,#91C5AA,
US,Yellow,88,44,California,Pinot Noir,Roadhouse Winery,#91C5AA,
US,Spring Hill Vineyard,88,44,California,Pinot Noir,Talisman,#91C5AA,
US,Rollins Estate,88,44,Oregon,Pinot Noir,Vista Hills,#91C5AA,
US,Ancestor Estate Reserve,88,44,California,Red Blend,Halter Ranch,#91C5AA,
US,Ancestor Estate Reserve,88,44,California,Red Blend,Halter Ranch,#91C5AA,
